c0_left	 c0_right	 c_front	 c_back	 c_mean	 dcdx_mean	 p0	 dNu
0.000359431	0.000119431	0.00023311	0.000232095	0.000232603	0.101427	2.51189e-014	0.000441245
0.000359431	0.000119431	0.000231391	0.000230379	0.000230885	0.101192	3.16228e-014	0.000446037
0.000359431	0.000119431	0.000229254	0.000228245	0.00022875	0.100896	3.98107e-014	0.000452103
0.000359431	0.000119431	0.000226608	0.000225603	0.000226105	0.100526	5.01187e-014	0.000459793
0.000359431	0.000119431	0.000223343	0.000222342	0.000222843	0.100062	6.30957e-014	0.000469559
0.000359431	0.000119431	0.000219334	0.000218339	0.000218837	0.0994813	7.94328e-014	0.000481987
0.000359431	0.000119431	0.000214443	0.000213455	0.000213949	0.098757	1e-013	0.000497843
0.000359431	0.000119431	0.00020852	0.000207541	0.000208031	0.0978548	1.25893e-013	0.00051813
0.000359431	0.000119431	0.000201411	0.000200444	0.000200927	0.0967339	1.58489e-013	0.00054419
0.000359431	0.000119431	0.000192975	0.000192021	0.000192498	0.0953461	1.99526e-013	0.000577795
0.000359431	0.000119431	0.000183096	0.00018216	0.000182628	0.0936356	2.51189e-013	0.00062133
0.000359431	0.000119431	0.000171709	0.000170793	0.000171251	0.0915378	3.16228e-013	0.000678029
0.000359431	0.000119431	0.000158823	0.000157933	0.000158378	0.0889821	3.98107e-013	0.000752259
0.000359431	0.000119431	0.000144551	0.000143692	0.000144122	0.0858937	5.01187e-013	0.000849923
0.000359431	0.000119431	0.000129128	0.000128306	0.000128717	0.0821988	6.30957e-013	0.000978907
0.000359431	0.000119431	0.000112915	0.000112136	0.000112526	0.077832	7.94328e-013	0.00114947
0.000359431	0.000119431	9.63838e-005	9.56564e-005	9.60201e-005	0.0727476	1e-012	0.00137424
0.000359431	0.000119431	8.00851e-005	7.94158e-005	7.97504e-005	0.0669338	1.25893e-012	0.00166709
0.000359431	0.000119431	6.45808e-005	6.39766e-005	6.42787e-005	0.0604261	1.58489e-012	0.0020395
0.000359431	0.000119431	5.03936e-005	4.98604e-005	5.0127e-005	0.0533274	1.99526e-012	0.00249183
0.000359431	0.000119431	3.7933e-005	3.74749e-005	3.77039e-005	0.0458141	2.51189e-012	0.00299845
0.000359431	0.000119431	2.74504e-005	2.7069e-005	2.72597e-005	0.0381338	3.16228e-012	0.0034893
0.000359431	0.000119431	1.90273e-005	1.87214e-005	1.88743e-005	0.0305928	3.98107e-012	0.00384223
0.000359431	0.000119431	1.25808e-005	1.23456e-005	1.24632e-005	0.0235202	5.01187e-012	0.00391327
0.000359431	0.000119431	7.89756e-006	7.72535e-006	7.81146e-006	0.0172212	6.30957e-012	0.0036136
0.000359431	0.000119431	4.6814e-006	4.56213e-006	4.62176e-006	0.0119273	7.94328e-012	0.00298515
0.000359431	0.000119431	2.60398e-006	2.52641e-006	2.56519e-006	0.0077567	1e-011	0.00219428
0.000359431	0.000119431	1.34952e-006	1.30253e-006	1.32603e-006	0.00469893	1.25893e-011	0.00143651
0.000359431	0.000119431	6.46208e-007	6.19927e-007	6.33067e-007	0.00262812	1.58489e-011	0.000840207
0.000359431	0.000119431	2.83341e-007	2.69896e-007	2.76618e-007	0.00134446	1.99526e-011	0.000440002
0.000359431	0.000119431	1.12635e-007	1.06407e-007	1.09521e-007	0.000622765	2.51189e-011	0.000206081
0.000359431	0.000119431	4.01581e-008	3.75738e-008	3.88659e-008	0.000258422	3.16228e-011	8.59178e-005
0.000359431	0.000119431	1.27057e-008	1.17548e-008	1.22302e-008	9.50903e-005	3.98107e-011	3.16709e-005
0.000359431	0.000119431	3.53363e-009	3.22596e-009	3.37979e-009	3.07675e-005	5.01187e-011	1.02535e-005
0.000359431	0.000119431	8.58759e-010	7.71533e-010	8.15146e-010	8.72259e-006	6.30957e-011	2.90737e-006
0.000359431	0.000119431	1.82809e-010	1.60993e-010	1.71901e-010	2.18158e-006	7.94328e-011	7.27184e-007
0.000359431	0.000119431	3.47504e-011	2.98094e-011	3.22799e-011	4.94103e-007	1e-010	1.64701e-007
0.000421426	0.000181426	0.00029847	0.00029745	0.00029796	0.101978	1e-014	0.000284438
0.000421426	0.000181426	0.000297582	0.000296563	0.000297073	0.101884	1.25893e-014	0.000285719
0.000421426	0.000181426	0.00029647	0.000295452	0.000295961	0.101765	1.58489e-014	0.000287336
0.000421426	0.000181426	0.000295079	0.000294063	0.000294571	0.101616	1.99526e-014	0.000289377
0.000421426	0.000181426	0.000293343	0.000292329	0.000292836	0.101429	2.51189e-014	0.000291958
0.000421426	0.000181426	0.000291179	0.000290167	0.000290673	0.101193	3.16228e-014	0.000295222
0.000421426	0.000181426	0.00028849	0.000287481	0.000287985	0.100898	3.98107e-014	0.000299358
0.000421426	0.000181426	0.000285159	0.000284153	0.000284656	0.100528	5.01187e-014	0.000304605
0.000421426	0.000181426	0.000281049	0.000280048	0.000280548	0.100065	6.30957e-014	0.000311275
0.000421426	0.000181426	0.000276003	0.000275008	0.000275505	0.0994851	7.94328e-014	0.000319774
0.000421426	0.000181426	0.000269846	0.000268858	0.000269352	0.0987617	1e-013	0.000330633
0.000421426	0.000181426	0.00026239	0.000261412	0.000261901	0.0978605	1.25893e-013	0.000344555
0.000421426	0.000181426	0.000253442	0.000252475	0.000252958	0.0967408	1.58489e-013	0.000362483
0.000421426	0.000181426	0.000242823	0.000241869	0.000242346	0.0953546	1.99526e-013	0.000385675
0.000421426	0.000181426	0.000230389	0.000229452	0.000229921	0.0936456	2.51189e-013	0.000415842
0.000421426	0.000181426	0.000216055	0.000215139	0.000215597	0.0915496	3.16228e-013	0.000455337
0.000421426	0.000181426	0.000199835	0.000198945	0.00019939	0.0889958	3.98107e-013	0.00050739
0.000421426	0.000181426	0.000181872	0.000181013	0.000181443	0.0859094	5.01187e-013	0.000576471
0.000421426	0.000181426	0.000162461	0.000161638	0.000162049	0.0822164	6.30957e-013	0.000668738
0.000421426	0.000181426	0.000142054	0.000141276	0.000141665	0.0778514	7.94328e-013	0.00079255
0.000421426	0.000181426	0.000121249	0.000120522	0.000120885	0.0727683	1e-012	0.000958896
0.000421426	0.000181426	0.000100738	0.000100068	0.000100403	0.0669554	1.25893e-012	0.00118123
